product_id,date,price,event,product_name,category,rating,num_reviews,price_change,price_change_pct,roll_mean_7,roll_std_7,suspicious,forecast_price,ci_lower,ci_upper
1,2025-05-27,92.77,sale,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.0,0.0,92.77,0.0,False,37.30210573940213,33.19003200741258,41.41417947139168
1,2025-05-28,94.83,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,2.0600000000000023,2.2205454349466525,93.8,1.4566399692442895,False,37.315171128066176,31.483550409957534,43.14679184617482
1,2025-05-29,94.57,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.2600000000000051,-0.2741748391859144,94.05666666666666,1.1218437205481588,False,37.31757954067296,30.030892771101644,44.60426631024428
1,2025-05-30,94.4,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1699999999999875,-0.1797610235804048,94.1425,0.9319290030182932,False,37.32206000700425,28.84086868688087,45.803251327127626
1,2025-05-31,94.83,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.4299999999999926,0.4555084745762716,94.28,0.8636550237218574,False,37.32223651718743,27.752964817933563,46.891508216441295
1,2025-06-01,95.96,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.1299999999999957,1.1916060318464483,94.56,1.0330150047312947,False,37.323877463071206,26.788935457132567,47.858819469009845
1,2025-06-02,96.37,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.4100000000000108,0.4272613588995444,94.81857142857145,1.1650240136499124,False,37.32367923060171,25.88959232050545,48.757766140697974
1,2025-06-03,100.45,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,4.079999999999998,4.233682681332374,95.91571428571427,2.130491783156001,False,37.32432251004672,25.062499631654315,49.58614538843912
1,2025-06-04,100.72,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.269999999999996,0.2687904430064725,96.75714285714284,2.7135567943550547,False,37.324145160652996,24.281314195784656,50.36697612552133
1,2025-06-05,101.49,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.769999999999996,0.7644956314535323,97.74571428571429,3.0264327579008308,False,37.32441336742334,23.547528041399836,51.10129869344684
1,2025-06-06,100.19,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.2999999999999972,-1.280914375800568,98.57285714285716,2.737010012682419,False,37.32430414077449,22.84820124890465,51.80040703264432
1,2025-06-07,101.38,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.1899999999999975,1.1877432877532623,99.5085714285714,2.334148157047371,False,37.3244216423998,22.182648539132614,52.46619474566698
1,2025-06-08,105.19,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,3.8100000000000014,3.758137699743536,100.82714285714285,2.588607825876784,False,37.32436204268741,21.54397444386793,53.10474964150689
1,2025-06-09,108.59,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,3.4000000000000057,3.2322464112558347,102.57285714285716,3.142942964196229,False,37.32441541019129,20.930872047139488,53.7179587732431
1,2025-06-10,105.28,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-3.3100000000000023,-3.0481628142554618,103.26285714285714,3.1293754131121125,False,37.32438461856682,20.33936647523812,54.30940276189551
1,2025-06-11,102.22,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-3.0600000000000023,-2.906534954407292,103.47714285714288,2.973716609932865,False,37.32440945614921,19.768109425840844,54.880709486457576
1,2025-06-12,101.4,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.8199999999999932,-0.8021913519859036,103.46428571428572,2.983917208094426,False,37.3243939878352,19.2146276387148,55.4341603369556
1,2025-06-13,99.71,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.690000000000012,-1.666666666666683,103.39571428571428,3.0758026439877506,False,37.324405730440226,18.677721747785014,55.97108971309544
1,2025-06-14,99.28,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.4299999999999926,-0.4312506268177696,103.0957142857143,3.391395274037225,False,37.32439807805586,18.15574037679512,56.49305577931659
1,2025-06-15,97.3,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.980000000000004,-1.994359387590661,101.96857142857142,3.858334824642326,False,37.324403684267615,17.64767326328953,57.0011341052457
1,2025-06-16,93.09,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-4.209999999999994,-4.3268242548818,99.75428571428571,3.872655665659159,False,37.324399931190555,17.152348607694346,57.49645125468676
1,2025-06-17,91.01,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-2.0799999999999983,-2.234396820281448,97.71571428571428,4.219466226680253,False,37.324402623765444,16.668932301991195,57.9798729455397
1,2025-06-18,91.54,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.5300000000000011,0.5823535875178587,96.18999999999998,4.250090195121359,False,37.324400792250664,16.196550638310573,58.45225094619076
1,2025-06-19,87.93,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-3.61,-3.943631199475639,94.26571428571428,4.537675091728718,False,37.324402090112734,15.734517913533054,58.914286266692415
1,2025-06-20,89.55,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.6199999999999903,1.8423746161719377,92.8142857142857,4.110842805487529,False,37.32440119892112,15.282156950394956,59.36664544744729
1,2025-06-21,90.9,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.3500000000000083,1.507537688442229,91.61714285714288,2.97828650001817,False,37.32440182585755,14.838902126114785,59.80990152560031
1,2025-06-22,87.13,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-3.77000000000001,-4.147414741474154,90.16428571428573,2.093050860529168,False,37.324401392953035,14.404212718255,60.244590067651075
1,2025-06-23,87.31,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.1800000000000068,0.2065878572248491,89.33857142857143,1.875263790967615,False,37.32440169618465,13.97761880690874,60.671184585460566
1,2025-06-24,90.7,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,3.390000000000001,3.882716756385296,89.29428571428572,1.83238330363178,False,37.324401486107824,13.558678602440981,61.09012436977467
1,2025-06-25,91.84,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.1400000000000006,1.2568908489525965,89.33714285714284,1.8960635914591804,False,37.324401632883976,13.14699825313788,61.50180501263007
1,2025-06-26,93.6,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.759999999999991,1.9163763066202044,90.14714285714284,2.3512246049361423,False,37.324401530999545,12.742210252916752,61.90659280908234
1,2025-06-27,91.52,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-2.0799999999999983,-2.222222222222225,90.42857142857144,2.3854868725372618,False,37.32440160207703,12.34398144170693,62.30482176244713
1,2025-06-28,88.06,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-3.4599999999999937,-3.780594405594395,90.02285714285713,2.5291284024719736,False,37.324401552681664,11.95200166649252,62.69680143887081
1,2025-06-29,86.98,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.0799999999999983,-1.226436520554164,90.00142857142858,2.5581922560760693,False,37.324401587110664,11.565986538741342,63.082816635479986
1,2025-06-30,85.85,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.1300000000000097,-1.2991492297079854,89.79285714285713,2.856342149706583,False,37.32440156316785,11.185671182480775,63.46313194385492
1,2025-07-01,84.0,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.8499999999999943,-2.1549213744903817,88.83571428571427,3.5419761769519464,False,37.32440157984743,10.810810746780117,63.837992412914744
1,2025-07-02,82.49,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.5100000000000051,-1.797619047619059,87.5,3.958682440745465,False,37.32440156824333,10.441176746830248,64.20762638965641
1,2025-07-03,81.85,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.6400000000000006,-0.7758516183779873,85.82142857142857,3.391565167546396,False,37.32440157632473,10.076556684229871,64.57224646841959
1,2025-07-04,81.71,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1400000000000005,-0.1710445937690874,84.41999999999999,2.572236381050472,False,37.324401570701106,9.716751758651117,64.9320513827511
1,2025-07-05,80.73,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.9799999999999898,-1.1993636029861587,83.37285714285714,2.323407800951726,False,37.32440157461683,9.361576192616788,65.28722695661688
1,2025-07-06,83.34,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,2.6099999999999994,3.2329988851727887,82.85285714285713,1.707148834418549,False,37.3244015718916,9.01085570221261,65.63794744157059
1,2025-07-07,82.69,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.6500000000000057,-0.7799376049916096,82.40142857142857,1.0880629358545344,False,37.32440157378897,8.664426778446064,65.98437636913187
1,2025-07-08,83.01,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.3200000000000074,0.3869875438384351,82.25999999999999,0.8923937845290577,False,37.324401572468346,8.322135602508869,66.32666754242783
1,2025-07-09,83.86,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.8499999999999943,1.023973015299351,82.45571428571428,1.0814474427488447,False,37.32440157338774,7.983837381130687,66.6649657656448
1,2025-07-10,84.11,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.25,0.2981159074648243,82.77857142857144,1.2011997970281296,False,37.32440157274779,7.649395538670188,66.99940760682539
1,2025-07-11,85.46,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.3499999999999943,1.605041017714881,83.3142857142857,1.454680459102525,False,37.32440157319329,7.3186811363537245,67.33012201003285
